Year,Rank,Name,Birthland,Standingland,Birthyear,Sex,Sire,Dam,Wins,Races,WinPercent,1st,2nd,3rd,WinDistance,Link
2012,33,Kowloon Conner ,IU,UK,2010,m,Hondo Black *,Killaharry Dawn,14,28,50%,14,5,0,497 m,http://www.greyhound-data.com/d?i=1863769
2012,37,Call Me Freddie ,IE,UK,2010,m,Ballymac Kewell,Ballymac Angel,14,32,43%,14,6,4,443 m,http://www.greyhound-data.com/d?i=1756440
2012,38,Hollys Bob ,IE,UK,2010,m,Ballymac Ruso,Rackethall Holly,14,34,41%,14,6,7,492 m,http://www.greyhound-data.com/d?i=1818379
2012,39,Cashen Mafuma ,IE,IE,2010,m,Cashen Legend,Shakira Live,14,34,41%,14,9,6,484 m,http://www.greyhound-data.com/d?i=1791802
2012,40,Allis Pippa ,IE,IE,2010,f,Evons Murralli,Talk to Clara,14,42,33%,14,8,6,501 m,http://www.greyhound-data.com/d?i=1819980
2012,41,Honest Buck ,IU,UK,2010,m,Hondo Black *,Paradise Lopez,14,46,30%,14,6,2,462 m,http://www.greyhound-data.com/d?i=1795137
2012,42,Bellinis Buster ,IU,UK,2010,m,Hondo Dingle,Fainne Oir,14,48,29%,14,2,4,500 m,http://www.greyhound-data.com/d?i=1855857
2012,45,Mistaken Eye Dee ,IU,UK,2010,m,Royal Impact *,Farloe Mirror,14,51,27%,14,9,6,515 m,http://www.greyhound-data.com/d?i=1843857
2012,48,Holdem Spy ,IE,UK,2010,m,Hondo Black *,Have One More,13,22,59%,13,5,0,487 m,http://www.greyhound-data.com/d?i=1864278
2012,52,Rockburst Pearl ,IE,IE,2010,f,Head Bound,Ballyhill Beauty,13,24,54%,13,5,1,503 m,http://www.greyhound-data.com/d?i=1805475
2012,53,Homestead Call ,IE,IE,2010,f,College Causeway,Homestead Crest,13,25,52%,13,3,0,500 m,http://www.greyhound-data.com/d?i=1807456
2012,54,Selkirk Souter ,IU,UK,2010,f,Boherduff Light,Memphis,13,28,46%,13,3,5,380 m,http://www.greyhound-data.com/d?i=1810159
2012,56,Lady Long Heir ,IE,UK,2010,f,Hondo Black *,Me Margaret,13,28,46%,13,4,7,554 m,http://www.greyhound-data.com/d?i=1817713
2012,57,Rei Doms Evra ,IE,PK,2010,m,Royal Impact *,Droopys Paula,13,29,44%,13,6,5,473 m,http://www.greyhound-data.com/d?i=1892714
2012,59,Bubbly Swallow ,UK,UK,2010,f,Droopys Vieri,Westmead Aoifa,13,31,41%,13,6,4,665 m,http://www.greyhound-data.com/d?i=1783256
2012,60,Smiler Jack ,IE,UK,2010,m,Hondo Black *,Precious Beauty,13,34,38%,13,7,4,551 m,http://www.greyhound-data.com/d?i=1787332
2012,63,Flaming Honey ,IU,UK,2010,f,Droopys Vieri,Flamingo Girl,13,35,37%,13,5,6,460 m,http://www.greyhound-data.com/d?i=1832465
2012,64,Tommy Gun ,IE,IE,2010,m,Royal Impact *,Zip Fastener,13,36,36%,13,1,7,459 m,http://www.greyhound-data.com/d?i=1873910
2012,66,Consequence ,IU,UK,2010,m,Advantage Johnny,Icemaid Lilley,13,37,35%,13,4,4,480 m,http://www.greyhound-data.com/d?i=1848108
2012,67,Dorsey Spider ,IE,IE,2010,m,Bit Chili,Drumcrow Carol,13,38,34%,13,7,5,485 m,http://www.greyhound-data.com/d?i=1828644
2012,70,Barnish Phil ,IE,IE,2010,m,Head Bound,Ballyhill Beauty,13,44,29%,13,9,9,482 m,http://www.greyhound-data.com/d?i=1813766
2012,73,Ballymac Guitre ,IU,UK,2010,f,Premier Fantasy,Ballymac Okee,13,47,27%,13,12,6,496 m,http://www.greyhound-data.com/d?i=1810147
2012,76,Greenlough Patch ,IU,UK,2010,f,Colarhouse Mill,Greenlough Dingo,13,49,26%,13,4,6,380 m,http://www.greyhound-data.com/d?i=1811976
